session,trial,segment,story,segment_num,condition,with_char,sub,sub_session,res_1,res_1_simi_info,res_1_simi_info_z,res_1_simi_self,res_1_simi_self_z,res_1_simi_other,res_1_simi_other_z,res_1_MAD,res_1_MAD_z,res_1_MD,res_1_MD_z,res_1_MAD_sub,res_1_MAD_sub_z,res_1_MD_sub,res_1_MD_sub_z,res_1_MAD_oppo_sub,res_1_MAD_oppo_sub_z,res_1_MD_oppo_sub,res_1_MD_oppo_sub_z,res_1_score,res_1_conf,res_2,res_2_score,res_2_conf,res_3,res_3_score,res_3_conf,version,cond_1,cond_direction,cond_amount,base_segment,base_seg_num,segment_pair,segment_count,label,characters,hit_char,res_1_simi_otherseg_01,res_1_simi_otherseg_02,res_1_simi_otherseg_03,res_1_simi_otherseg_04,res_1_simi_otherseg_05,res_1_simi_otherseg_06,res_1_simi_otherseg_07,res_1_simi_otherseg_08,res_1_simi_otherseg_09,res_1_simi_otherseg_10,res_1_simi_otherseg_11,hit,scenes,note
3,21,1_07,1,7,p_r,TRUE,0223-1,0223-1,"Beth goes to Sheila and tells her she and Leo were right; her husband Rob is cheating. Sheila gives Beth advice, telling her to confront April and tell her to leave her husband, Rob alone. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p_r,f,p_r/r_p,1_06,6,,6,1_07 : p_r,"Beth, Sheila",TRUE,,,,,,,,,,,,1,1 702 704,
3,22,1_07,1,7,recall_f,TRUE,0223-1,0223-1,"Sheila comes over to see how Beth is doing with a bottle of wine. Beth tells Sheila that she saw Rob kiss the waitress, and Sheila isn't surprised and pours herself and Beth a cup of wine. Beth tells Sheila that she won't confront Rob about the affair that she will try to be a better wife to remind Rob what he has. Sheila tells Beth that she should confront April and force her to leave Rob alone, but Beth is afraid she won't have courage.  ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_07,7,,6,1_07 : recall_f,"Beth, Sheila",TRUE,,,,,,,,,,,,0,701 702 703 704 705 505 506 831,
3,23,1_08,1,8,p_recall,TRUE,0223-1,0223-1,"Beth goes to confront April about Rob and force her to leave Rob alone, but upon seeing April her courage vanishes and she begins to cry. April hands her a wipe and Beth realizes that she just can't confront April about Rob and that she doesn't have the courage to. When Beth gets up to leave, April tells her she has time to talk and that Beth looks like she needs someone to talk to. Beth at first refuses her proposal of friendship, but then changes her mind, and introduces herself to April as Sheila instead of Beth.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_08,8,,7,1_08 : p_recall,"Beth, April",TRUE,,,,,,,,,,,,0,801 802 803 804,
3,24,1_09,1,9,p0,FALSE,0223-1,0223-1,Beth finds out all she can about April and Rob while lying to April about her life. ,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p0,f,p0/r0,1_08,8,1_08-09,8,1_09 : p0,"Beth, April",TRUE,,,,,,,,,,,,1,902,
3,25,1_09,1,9,p,TRUE,0223-1,0223-1,Beth finds out all she can about April and Rob while lying to April about her life. ,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p,f,p/r,1_08,8,1_08-09,8,1_09 : p,"Beth, April",TRUE,,,,,,,,,,,,1,902,
3,26,1_10,1,10,p_r_recall,TRUE,0223-1,0223-1,"Beth looks through her wedding album then she goes on an almost impulsive shopping spree, buying a dress, perfume and shoes. And then at last she goes to get her hair done. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_10,10,,9,1_10 : p_r_recall,Beth,TRUE,,,,,,,,,,,,0,1001 1003 1004,
3,27,1_09,1,9,p_r,TRUE,0223-1,0223-1,Beth watches April and notices she's very pretty and decides that she doesn't have a chance against April or a chance of saving her marriage with Rob since she doesn't have the courage to tell April to stop and April just looks too good. ,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p_r,f,p_r/r_p,1_08,8,,8,1_09 : p_r,"Beth, April",TRUE,,,,,,,,,,,,0,2,
3,28,1_09,1,9,recall_f,TRUE,0223-1,0223-1,"Beth tells April that she is a widow, and asks April about her current relationship status. April tells Beth that she's dating a guy named Rob and he's a married man. Though April tells Beth she isn't proud of it, Beth is able to convince April to tell her why she thinks married men feel a need to cheat, and April tells her it's because housewives are boring, which gives Beth an idea of how to keep Rob from cheating. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_09,9,,8,1_09 : recall_f,"Beth, April",TRUE,,,,,,,,,,,,0,902 903 904,
3,29,1_10,1,10,p_recall,TRUE,0223-1,0223-1,"Beth looks at her wedding album and then herself in the mirror and realizes that April was right that she had become a boring housewife. So, she goes shopping and buys herself a really nice/flashy heels, and a nice dress, and then she buys perfume and then goes to get her hair done, hoping this will be enough to get Rob to stop cheating. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_10,10,,9,1_10 : p_recall,Beth,TRUE,,,,,,,,,,,,0,1001 1003 1004,
3,30,1_11,1,11,p0,FALSE,0223-1,0223-1,"Rob notices the change in his wife, and compliments her but that's it. And Beth is disappointed. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p0,f,p0/r0,1_10,10,1_10-11,10,1_11 : p0,"Beth, Rob",TRUE,,,,,,,,,,,,1,1103 1107 1108,
3,31,1_11,1,11,p,TRUE,0223-1,0223-1,"Rob notices the change in his wife, and compliments her but that's it. And Beth is disappointed. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p,f,p/r,1_10,10,1_10-11,10,1_11 : p,"Beth, Rob",TRUE,,,,,,,,,,,,1,1103 1107 1108,
3,32,1_11,1,11,recall_f,TRUE,0223-1,0223-1,"Beth comes down the steps in her new dress and heels and outfit when her husband comes home. Her husband doesn't notice the change, tells her he's had a 'hell of a day' and asks her whether dinner is ready. At dinner, he's busy eating and reading a newspaper and when Beth tells him what she did with her day and how she spent a week's worth of allowance on the dress, Rob is surprised and tells her she doesn't need that stuff that when he sees her he just sees the girl he married and doesn't expect her to 'look excellent'.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_11,11,,10,1_11 : recall_f,"Beth, Rob",TRUE,,,,,,,,,,,,0,1101 1102 1103 1104 1106 1109 1003,
3,1,1_10,1,10,r_p_recall,TRUE,0223-2,0223-2,Beth was looking at photos from her wedding when she decides to go shopping for new shoes. Beth ends up at a beauty parlor/hair salon. ,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_10,10,,1,1_10 : r_p_recall,Beth,TRUE,,,,,,,,,,,,0,1001 1003 1004,
3,2,1_11,1,11,r_p_truc0,FALSE,0223-2,0223-2,"Inside the hair salon, Beth runs into Sheila who is getting her hair done. Beth and Sheila gossip over their husbands, Rob and Leo, and about town news. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r_p_truc0,b,p_r_truc0/r_p_truc0,1_10,10,,0,1_11 : r_p_truc0,"Beth, Rob",TRUE,,,,,,,,,,,,0,1 1,
3,3,1_11,1,11,r_p_truc,TRUE,0223-2,0223-2,"Inside the hair salon, Beth runs into Rob who is getting his hair done. ",,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,r_p_truc,b,p_r_truc/r_p_truc,1_10,10,,0,1_11 : r_p_truc,"Beth, Rob",TRUE,,,,,,,,,,,,0,1 1,
3,4,1_11,1,11,recall_b,TRUE,0223-2,0223-2,"Beth gets dressed up all nice to please her husband, Rob. Rob comes home and doesn't notice, preoccupied with thoughts of his horrible day. During dinner, Beth tries to make Rob notice her change of appearance, ultimately flat out asking Rob why he hasn't noticed. Rob contends that all he sees is the fact that Beth is his wife, not the materialistic facets of her looks, etc. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_11,11,,0,1_11 : recall_b,"Beth, Rob",TRUE,,,,,,,,,,,,0,1101 1102 1103 1104 1108 1109,
3,5,1_10,1,10,r_recall,TRUE,0223-2,0223-2,"After fondly looking at photos from her wedding, Beth goes shopping around town to change up her looks, buying a new dress, shoes and perfume. Beth ends her shopping spree by getting a new hairdo. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_10,10,,1,1_10 : r_recall,Beth,TRUE,,,,,,,,,,,,0,1001 1003 1004,
3,6,1_09,1,9,r0,FALSE,0223-2,0223-2,"Beth has realized that there's a spark that has evidently died between her and Rob after witnessing her friends', Sheila and Leo, continue to share a love for one another. ",,,,,,,,,,,,,,,,,,,,3,Beth confides in April that her and Rob no longer are intimate with one another. April tells Beth that she needs to bring back the spark in their relationship by changing up her looks. Beth doesn't agree. ,,3,,,,exp,r0,b,p0/r0,1_10,10,1_09-10,2,1_09 : r0,"Beth, April",FALSE,,,,,,,,,,,,0,2 1,
3,7,1_09,1,9,r,TRUE,0223-2,0223-2,"Beth has realized that there's a spark that has evidently died between her and Rob after witnessing her friends', Sheila and Leo, continue to share a love for one another. ",,,,,,,,,,,,,,,,,,,,1,Beth confides in April that her and Rob no longer are intimate with one another. April tells Beth that she needs to bring back the spark in their relationship by changing up her looks. Beth doesn't agree. ,,4,,,,exp,r,b,p/r,1_10,10,1_09-10,2,1_09 : r,"Beth, April",FALSE,,,,,,,,,,,,0,2 1,
3,8,1_08,1,8,r_p_recall,TRUE,0223-2,0223-2,"Beth goes to a diner where she meets April. After taking a look at April, Beth begins to cry, prompting her to try and leave the diner. April asks Beth to stay and confide in her. Something clicks within Beth and she chooses to stay, telling April that her name is ""Sheila"". ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_08,8,,3,1_08 : r_p_recall,"Beth, April",TRUE,,,,,,,,,,,,0,801 802 803 804 931,
3,9,1_09,1,9,r_p,TRUE,0223-2,0223-2,"April pushes Beth to share why she was crying. Beth, with an ulterior motive, does not exactly tell April the truth, instead pushing April to share why she's been having a rough time. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r_p,b,p_r/r_p,1_10,10,,2,1_09 : r_p,"Beth, April",TRUE,,,,,,,,,,,,1,851 932 902,
3,10,1_09,1,9,recall_b,TRUE,0223-2,0223-2,"Beth revisits April at the diner. After falsely sharing that she's a widow, Beth pushes April to talk about the man in her life. April says the man's name is ""Rob"", which happens to be the name of Beth's husband. Beth guesses correctly that April is involved with a married man to April's shock. April tells Beth that most housewives forget to keep up the spark in their relationships, dressing boringly and only attending to the meals and cleaning but forgetting to maintain the passion with their husbands.  ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_09,9,,2,1_09 : recall_b,"Beth, April",TRUE,,,,,,,,,,,,0,901 902 903,
3,11,1_08,1,8,r_recall,TRUE,0223-2,0223-2,"Seemingly on a mission, Beth enters a diner. After seeing April, Beth bursts into tears, much to her own dismay. Beth gets up and attempts to leave, but April convinces Beth to stay and talk to her to, ultimately, become ""friends"". With a new motive set in her mind, Beth agrees, lying to April by saying her name is ""Sheila"".  ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_08,8,,3,1_08 : r_recall,"Beth, April",TRUE,,,,,,,,,,,,0,801 802 803 804 931,with uncertainty
3,12,1_07,1,7,r0,FALSE,0223-2,0223-2,"Beth begins to suspect that Rob is cheating on her when she finds a trace of something that belongs to another woman on his person (i.e his suit, etc).",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r0,b,p0/r0,1_08,8,1_07-08,4,1_07 : r0,"Beth, Sheila",FALSE,,,,,,,,,,,,0,1,
3,13,1_07,1,7,r,TRUE,0223-2,0223-2,"Beth begins to suspect that Rob is cheating on her when she finds a trace of something that belongs to another woman on his person (i.e his suit, etc). Beth tells Sheila who convinces Beth that she should do some investigating into this other woman who, they've discovered, works at a diner. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r,b,p/r,1_08,8,1_07-08,4,1_07 : r,"Beth, Sheila",TRUE,,,,,,,,,,,,1,1 702 704 705,
3,14,1_06,1,6,r_p_recall,TRUE,0223-2,0223-2,"Beth and Rob are eating diner, where Rob compliments Beth on how delicious her new recipe of meatloaf is. Beth is distracted by thoughts of Rob's ""inevitable"" death, which she shares with Rob, much to his dismay. Eventually Beth contends that all she does is care for him, and that she wishes she had hobbies. Rob tells Beth that as long as it doesn't interfere with her house duties, she has his permission to do whatever she pleases. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_06,6,,5,1_06 : r_p_recall,"Beth, Rob",TRUE,,,,,,,,,,,,0,601 602 603 604 605,
3,15,1_07,1,7,r_p,TRUE,0223-2,0223-2,"While trying to find a new hobby, Beth begins to suspect that Rob is cheating on her. Beth confides in Sheila who tells Beth to do some investigating into this other woman. Beth finds out that this other woman works at the diner. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r_p,b,p_r/r_p,1_08,8,,4,1_07 : r_p,"Beth, Sheila",TRUE,,,,,,,,,,,,1,1 304 702 704 404,
3,16,1_07,1,7,recall_b,TRUE,0223-2,0223-2,"Sheila shows up at Beth's house with a bottle of wine. Beth tells Sheila that she saw Rob kissing April, but that she's not going to confront Rob about his adultery. Sheila tells Beth that Beth should confront April and tell her to back off of her husband. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_07,7,,4,1_07 : recall_b,"Beth, Sheila",TRUE,,,,,,,,,,,,0,701 702 703 704 505 506 831,
3,17,1_06,1,6,r_recall,TRUE,0223-2,0223-2,"Beth and Rob are having dinner of which Rob compliments Beth on the meatloaf. Beth, distracted with her thoughts, shares with Rob that she keeps thinking about his ""inevitable"" death, much to Rob's dismay. Ultimately, Beth wishes that she had a job or hobby or than taking care of Rob. Rob tells Beth that as long as her new hobby doesn't interfere with her house work, that Beth has Rob's permission to do whatever she pleases. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_06,6,,5,1_06 : r_recall,"Beth, Rob",TRUE,,,,,,,,,,,,0,601 602 603 604 605,
3,18,1_05,1,5,r0,FALSE,0223-2,0223-2,"Beth goes to the diner where she finds Rob kissing April. Upset, Beth leaves after watching Rob and April interact with each other for a few minutes. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r0,b,p0/r0,1_06,6,1_05-06,6,1_05 : r0,"Beth, Rob, April",TRUE,,,,,,,,,,,,1,504 505 506 507 508,
3,19,1_05,1,5,r,TRUE,0223-2,0223-2,"Beth goes to the diner where she finds Rob kissing April. Upset, Beth leaves after watching Rob and April interact with each other for a few minutes. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r,b,p/r,1_06,6,1_05-06,6,1_05 : r,"Beth, Rob, April",TRUE,,,,,,,,,,,,1,504 505 506 507 508,
3,20,1_04,1,4,r_p_recall,TRUE,0223-2,0223-2,"Sheila visits Beth to apologize about gossiping about Rob cheating on Beth. Beth, busy cleaning the house, tells Sheila it's okay because it isn't true. Sheila corrects Beth, stating Leo saw Rob and April kissing at the diner. Beth will not believe Sheila, claiming that Rob wouldn't do that to her after what happened to their daughter which Sheila was shocked since she did not know Beth had a daughter. The scene ends with Beth telling Sheila to tell Leo that he is wrong in what he saw.  ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_04,4,,7,1_04 : r_p_recall,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 404 406 303 52 53,
3,21,1_05,1,5,r_p,TRUE,0223-2,0223-2,"Distracted by her thoughts of Rob cheating on her, Beth goes to the diner to see for herself. Beth finds Rob kissing April at the diner. Beth, completely devastated, watches Rob interact with April before Beth quickly leaves before being seen. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r_p,b,p_r/r_p,1_06,6,,6,1_05 : r_p,"Beth, Rob, April",TRUE,,,,,,,,,,,,1,0 504 505 506 507 508,
3,22,1_05,1,5,recall_b,TRUE,0223-2,0223-2,"Rob calls Beth to tell her that he'll be late coming home because he's meeting a client. Beth, wanting to see if Rob is actually cheating on her, goes to the diner where she sees Rob kiss April. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_05,5,,6,1_05 : recall_b,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,502 504 505 506,
3,23,1_04,1,4,r_recall,TRUE,0223-2,0223-2,"Sheila visits Beth to apologize about gossiping about Rob's affair. Beth, busy cleaning, is not upset with Sheila, telling Sheila that it isn't true. Sheila tells Beth that Leo saw Rob kiss April in the parking lot of the diner. Beth, crying, says Rob wouldn't do that to Beth, not after what happened to their daughter. Sheila is surprised to hear that Beth had a daughter. The scene ends with Beth telling Sheila to tell Leo that he is wrong in what he saw. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_04,4,,7,1_04 : r_recall,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 404 406 303 52 53,
3,24,1_03,1,3,r0,FALSE,0223-2,0223-2,"Leo goes out for lunch at the diner. After leaving, while heading to his car, Leo sees Rob kissing April. Leo goes home to tell Sheila the news. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r0,b,p0/r0,1_04,4,1_03-04,8,1_03 : r0,"Beth, Sheila, One neighbor",FALSE,,,,,,,,,,,,0,51 52 53 251,
3,25,1_03,1,3,r,TRUE,0223-2,0223-2,"Beth overhears Sheila gossip with a neighbor about Rob having an affair with a waitress. After noticing that Beth is there and has promptly gone back into her house, Sheila runs over to Beth's house to apologize. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r,b,p/r,1_04,4,1_03-04,8,1_03 : r,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,1,303 304 305 306 351 352,
3,26,1_02,1,2,r_p_recall,TRUE,0223-2,0223-2,"Beth and Rob have Sheila and Leo over for coffee to get to know each other better. Sheila outwardly notes that whenever Rob wants more coffee, he taps on his cup for Beth to get him some more, which Sheila finds offensive. Both Rob and Beth are shocked by Sheila's remark. In the midst of this, Leo says Rob looks familiar, ultimately realizing that Leo has seen Rob before when Rob mentions he works in Glendale after which Leo and Sheila quickly decide to leave. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_02,2,,9,1_02 : r_p_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,207 202 203 204 205 206,
3,27,1_03,1,3,r_p,TRUE,0223-2,0223-2,Sheila is gossiping to a neighbor about what Leo saw the other day. Beth overhears Sheila tell the neighbor that Leo saw Rob kiss a waitress at the diner. Sheila realizes that Beth has overheard her and Sheila quickly rushes over to apologize.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r_p,b,p_r/r_p,1_04,4,,8,1_03 : r_p,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,1,303 304 305 352,
3,28,1_03,1,3,recall_b,TRUE,0223-2,0223-2,"Beth is grocery shopping at a supermarket. Beth overhears Sheila gossip about Rob to a neighbor. After hearing that Leo caught Rob kissing a waitress, Beth knocks over a display table of soup cans, causing Sheila to realize that Beth heard everything. Beth quickly leaves the supermarket. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_03,3,,8,1_03 : recall_b,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 303 304 305 306 251 52 53,
3,29,1_02,1,2,r_recall,TRUE,0223-2,0223-2,"Beth and Rob have Sheila and Leo over to get to know their neighbors better. Sheila outwardly notes that Rob tapping on his cup whenever he wants Beth to get him more coffee is not something you would do to your wife. Both Beth and Rob are shocked by this remark. Leo is convinced that he's seen Rob before, finally making the connection when Rob mentions that he works in Glendale. After hearing this, Sheila and Leo quickly leave. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_02,2,,9,1_02 : r_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,202 203 204 205 206 233,
3,30,1_01,1,1,r0,FALSE,0223-2,0223-2,"After work, Leo goes to the diner. When he's finished with his meal, he notes that Rob and April are kissing in the parking lot of the diner. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r0,b,p0/r0,1_02,2,1_01-02,10,1_01 : r0,"Beth, Sheila, Rob, Leo",FALSE,,,,,,,,,,,,0,51 0 52 53,
3,31,1_01,1,1,r,TRUE,0223-2,0223-2,"Beth and Rob are getting more acquainted with their new neighborhood. Sheila, seeing her new neighbors, tells Leo that they should go over and introduce themselves. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r,b,p/r,1_02,2,1_01-02,10,1_01 : r,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,0 102,
3,32,1_01,1,1,recall_b,TRUE,0223-2,0223-2,"Beth and Rob pull up to their new house. Rob is excited to be leaving in such a large house, using the words ""damn straight"" to refer to Beth's comment on how big the house is. Noticing that they're in the presence of a family, Beth goes over to apologize. Sheila and Leo tell Beth not to worry, and ask her to invite them over to get to know one another better and gossip about the other neighbors. Beth agrees and goes back to her husband, noting that their neighbors are Italian. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_01,1,,10,1_01 : recall_b,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 103 153 155,
5,1,2_02,2,2,p_r_recall,TRUE,0223-2,0223-2,"Simone and Karl are throwing an extravagant party at their home. Naomi, who's there with her son Tommy (who's serving people at the party) makes small talk with Simone, when Simone asks Naomi where Wanda is. Naomi mentions that Wanda is in a ""dark place"" since Charles, Wanda's husband, is divorcing her. Eventually, after Simone notes that she'll throw a party for Wanda, Naomi tells Simone that Wanda does not like Simone which hurts Simone's feelings. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_02,2,,1,2_02 : p_r_recall,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,202 203,
5,2,2_01,2,1,p_r_truc0,FALSE,0223-2,0223-2,"Naomi is having a talk with Wanda, who's still upset over her impending divorce. The topic of Simone comes up and Naomi asks if Wanda will attend, which Wanda says no. ",,,,,,,,,,,,,,,,,,,,3,"Simone and Karl are getting ready for their extravagant party. Simone is relishing in her ""amazing"" life as she gets the final details in order",,3,,,,exp,p_r_truc0,f,p_r_truc0/r_p_truc0,2_02,2,,0,2_01 : p_r_truc0,"Simone, Karl",FALSE,,,,,,,,,,,,0,1 2 1,
5,3,2_01,2,1,p_r_truc,TRUE,0223-2,0223-2,"Simone and Karl are getting ready for their extravagant party. Simone is relishing in her ""amazing"" life as she gets the final details in order",,,,,,,,,,,,,,,,,,,,3,,,3,,,,exp,p_r_truc,f,p_r_truc/r_p_truc,2_02,2,,0,2_01 : p_r_truc,"Simone, Karl",TRUE,,,,,,,,,,,,0,154,
5,4,2_01,2,1,recall_f,TRUE,0223-2,0223-2,"Simone runs down the stairs telling Karl to prepare for a phone call from her hairstylist. Simone's running late to her appointment and wants her husband to lie to her hairstylist and tell them Simone's left for the appointment already. Before Simone leaves, Karl tells Simone not to be late for their party at 7pm, for which Simone says she's never late for a party. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_01,1,,0,2_01 : recall_f,"Simone, Karl",TRUE,,,,,,,,,,,,0,101 102 103 151 153 231,
5,5,2_02,2,2,p_recall,TRUE,0223-2,0223-2,"At Simone's party, Naomi engages Simone on how lovely Simone's new house looks. Simone asks Naomi where Wanda is, and Naomi tells Simone that she's not coming because she's still upset over her divorce. Panning to Tommy, Naomi's son, Naomi quickly takes his serving tray away as he leaves. Simone, still sad about Wanda, tells Naomi that she''ll throw a party for Wanda, causing Naomi to have to tell Simone that Wanda does not like Simone. After which, Karl comes up to console Simone who's upset over this news. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_02,2,,1,2_02 : p_recall,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,201 202,
5,6,2_03,2,3,p0,FALSE,0223-2,0223-2,"After the party is over, Simone and Karl talk more about Wanda. Simone is still shocked to hear that Wanda does not like her as this puts a wrench in Simone's, otherwise, ""perfect"" life. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p0,f,p0/r0,2_02,2,2_02-03,2,2_03 : p0,"Simone, Karl, Tommy",FALSE,,,,,,,,,,,,0,1 1,
5,7,2_03,2,3,p,TRUE,0223-2,0223-2,"While dancing, Simone and Karl talk more about Wanda. Simone is still shocked to hear that Wanda does not like her as this puts a wrench in Simone's, otherwise, ""perfect"" life. Tommy comes up to the couple to thank them for letting him be a server at their party, and asks them if either would like a drink. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p,f,p/r,2_02,2,2_02-03,2,2_03 : p,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,251 1 2 1 1,
5,8,2_04,2,4,p_r_recall,TRUE,0223-2,0223-2,"Simone asks Karl if they can speak in private. In the bathroom, Simone gives Karl an envelope which he is surprised that she has gotten into possession of. Simone asks who the man (from the envelope) is, which Karl says is Winston. Realizing that Karl has had relations with more men than just Winston, Simone tells Karl that he will go upstairs and pack his bags. Crying, Karl tries to apologize to Simone but she is too upset to listen. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_04,4,,3,2_04 : p_r_recall,"Simone, Karl",TRUE,,,,,,,,,,,,0,402 403 404 451,
5,9,2_03,2,3,p_r,TRUE,0223-2,0223-2,"Tommy tells Simone that there's something she should know about Karl, giving her an envelope that he found. Going upstairs, Simone looks through the envelope while Karl is downstairs mingling with guests. ",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p_r,f,p_r/r_p,2_02,2,,2,2_03 : p_r,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,1,1 1 301 304,
5,10,2_03,2,3,recall_f,TRUE,0223-2,0223-2,"While talking to Tommy, Simone finds an envelope with her name on it. Tommy tells Simone that it got there before he arrived at the event. Opening it, Simone finds a photos of Karl kissing a man. Simone acts like nothing is wrong when Tommy asks her if she's okay and, after watching Karl mingle with guests, she goes upstairs. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_03,3,,2,2_03 : recall_f,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,301 302 303 304,
5,11,2_04,2,4,p_recall,TRUE,0223-2,0223-2,"Coming back down the stairs, Simone asks to speak with Karl in private. In the bathroom, Simone gives Karl the envelope. After seeing the photos of himself with a man, Karl is confused as to where Simone got it. Simone asks what the man's name is and after realizing that there have been more than just ""Winston"", Simone tells Karl to go upstairs and pack his bags. Karl tries to apologize to Simone but she refuses to accept the apology.  ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_04,4,,3,2_04 : p_recall,"Simone, Karl",TRUE,,,,,,,,,,,,0,402 403 404 451,
5,12,2_05,2,5,p0,FALSE,0223-2,0223-2,Simone puts on a happy façade as she exits the bathroom. She plays the happy hostess until she sees Naomi. Naomi sees Simone start to cry and follows her. ,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p0,f,p0/r0,2_04,4,2_04-05,4,2_05 : p0,"Simone, Karl, Tommy",FALSE,,,,,,,,,,,,0,0 1 1,
